id,sector,category,question_ar,answer_ar
EG-TEL-1083,telecom_internet,sim_replacement,السيم ضاعت في طنطا، اعمل ايه؟,روح اقرب فرع في طنطا مع بطاقتك. السيم البديل بـ 30 جنيه. الرقم بيفضل زي ما هو. التفعيل في ساعة. تحب نحددلك فرع؟
EG-TEL-1084,telecom_internet,sim_replacement,السيم ضاعت في الزقازيق، اعمل ايه؟,روح اقرب فرع في الزقازيق مع بطاقتك. السيم البديل بـ 30 جنيه. الرقم بيفضل زي ما هو. التفعيل في ساعة. تحب نحددلك فرع؟
EG-TEL-1085,telecom_internet,sim_replacement,السيم ضاعت في اسيوط، اعمل ايه؟,روح اقرب فرع في اسيوط مع بطاقتك. السيم البديل بـ 30 جنيه. الرقم بيفضل زي ما هو. التفعيل في ساعة. تحب نحددلك فرع؟
EG-TEL-1086,telecom_internet,sim_replacement,السيم ضاعت في المنيا، اعمل ايه؟,روح اقرب فرع في المنيا مع بطاقتك. السيم البديل بـ 30 جنيه. الرقم بيفضل زي ما هو. التفعيل في ساعة. تحب نحددلك فرع؟
EG-TEL-1087,telecom_internet,sim_replacement,السيم ضاعت في اسوان، اعمل ايه؟,روح اقرب فرع في اسوان مع بطاقتك. السيم البديل بـ 30 جنيه. الرقم بيفضل زي ما هو. التفعيل في ساعة. تحب نحددلك فرع؟
EG-TEL-1088,telecom_internet,sim_replacement,السيم ضاعت في بورسعيد، اعمل ايه؟,روح اقرب فرع في بورسعيد مع بطاقتك. السيم البديل بـ 30 جنيه. الرقم بيفضل زي ما هو. التفعيل في ساعة. تحب نحددلك فرع؟
EG-TEL-1089,telecom_internet,sim_replacement,السيم ضاعت في السويس، اعمل ايه؟,روح اقرب فرع في السويس مع بطاقتك. السيم البديل بـ 30 جنيه. الرقم بيفضل زي ما هو. التفعيل في ساعة. تحب نحددلك فرع؟
EG-TEL-1090,telecom_internet,sim_replacement,السيم ضاعت في الفيوم، اعمل ايه؟,روح اقرب فرع في الفيوم مع بطاقتك. السيم البديل بـ 30 جنيه. الرقم بيفضل زي ما هو. التفعيل في ساعة. تحب نحددلك فرع؟
EG-TEL-1091,telecom_internet,sim_replacement,السيم ضاعت في دمياط، اعمل ايه؟,روح اقرب فرع في دمياط مع بطاقتك. السيم البديل بـ 30 جنيه. الرقم بيفضل زي ما هو. التفعيل في ساعة. تحب نحددلك فرع؟
EG-TEL-1092,telecom_internet,sim_replacement,السيم ضاعت في بني سويف، اعمل ايه؟,روح اقرب فرع في بني سويف مع بطاقتك. السيم البديل بـ 30 جنيه. الرقم بيفضل زي ما هو. التفعيل في ساعة. تحب نحددلك فرع؟
EG-TEL-1093,telecom_internet,sim_replacement,السيم ضاعت في الاسماعيلية، اعمل ايه؟,روح اقرب فرع في الاسماعيلية مع بطاقتك. السيم البديل بـ 30 جنيه. الرقم بيفضل زي ما هو. التفعيل في ساعة. تحب نحددلك فرع؟
EG-TEL-1094,telecom_internet,sim_replacement,السيم ضاعت في الشرقية، اعمل ايه؟,روح اقرب فرع في الشرقية مع بطاقتك. السيم البديل بـ 30 جنيه. الرقم بيفضل زي ما هو. التفعيل في ساعة. تحب نحددلك فرع؟
EG-TEL-1095,telecom_internet,sim_replacement,السيم ضاعت في قنا، اعمل ايه؟,روح اقرب فرع في قنا مع بطاقتك. السيم البديل بـ 30 جنيه. الرقم بيفضل زي ما هو. التفعيل في ساعة. تحب نحددلك فرع؟
EG-TEL-1096,telecom_internet,sim_replacement,السيم ضاعت في سوهاج، اعمل ايه؟,روح اقرب فرع في سوهاج مع بطاقتك. السيم البديل بـ 30 جنيه. الرقم بيفضل زي ما هو. التفعيل في ساعة. تحب نحددلك فرع؟
EG-TEL-1097,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في القاهرة.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في القاهرة في 48 ساعة. تحب التفاصيل؟
EG-TEL-1098,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في الجيزة.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في الجيزة في 48 ساعة. تحب التفاصيل؟
EG-TEL-1099,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في 6 اكتوبر.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في 6 اكتوبر في 48 ساعة. تحب التفاصيل؟
EG-TEL-1100,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في الشيخ زايد.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في الشيخ زايد في 48 ساعة. تحب التفاصيل؟
EG-TEL-1101,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في المعادي.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في المعادي في 48 ساعة. تحب التفاصيل؟
EG-TEL-1102,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في مدينة نصر.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في مدينة نصر في 48 ساعة. تحب التفاصيل؟
EG-TEL-1103,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في مصر الجديدة.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في مصر الجديدة في 48 ساعة. تحب التفاصيل؟
EG-TEL-1104,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في التجمع الخامس.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في التجمع الخامس في 48 ساعة. تحب التفاصيل؟
EG-TEL-1105,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في المنصورة.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في المنصورة في 48 ساعة. تحب التفاصيل؟
EG-TEL-1106,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في الاسكندرية.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في الاسكندرية في 48 ساعة. تحب التفاصيل؟
EG-TEL-1107,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في طنطا.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في طنطا في 48 ساعة. تحب التفاصيل؟
EG-TEL-1108,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في الزقازيق.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في الزقازيق في 48 ساعة. تحب التفاصيل؟
EG-TEL-1109,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في اسيوط.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في اسيوط في 48 ساعة. تحب التفاصيل؟
EG-TEL-1110,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في المنيا.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في المنيا في 48 ساعة. تحب التفاصيل؟
EG-TEL-1111,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في اسوان.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في اسوان في 48 ساعة. تحب التفاصيل؟
EG-TEL-1112,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في بورسعيد.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في بورسعيد في 48 ساعة. تحب التفاصيل؟
EG-TEL-1113,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في السويس.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في السويس في 48 ساعة. تحب التفاصيل؟
EG-TEL-1114,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في الفيوم.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في الفيوم في 48 ساعة. تحب التفاصيل؟
EG-TEL-1115,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في دمياط.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في دمياط في 48 ساعة. تحب التفاصيل؟
EG-TEL-1116,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في بني سويف.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في بني سويف في 48 ساعة. تحب التفاصيل؟
EG-TEL-1117,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في الاسماعيلية.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في الاسماعيلية في 48 ساعة. تحب التفاصيل؟
EG-TEL-1118,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في الشرقية.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في الشرقية في 48 ساعة. تحب التفاصيل؟
EG-TEL-1119,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في قنا.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في قنا في 48 ساعة. تحب التفاصيل؟
EG-TEL-1120,telecom_internet,home_internet_install,عايز اشترك في النت المنزلي في سوهاج.,عندنا باقات منزلية: 100 MBPS بـ 400 جنيه شهري، 200 MBPS بـ 600 جنيه. التركيب في سوهاج في 48 ساعة. تحب التفاصيل؟
EG-TEL-1121,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في القاهرة.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في القاهرة.
EG-TEL-1122,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في الجيزة.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في الجيزة.
EG-TEL-1123,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في 6 اكتوبر.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في 6 اكتوبر.
EG-TEL-1124,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في الشيخ زايد.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في الشيخ زايد.
EG-TEL-1125,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في المعادي.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في المعادي.
EG-TEL-1126,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في مدينة نصر.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في مدينة نصر.
EG-TEL-1127,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في مصر الجديدة.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في مصر الجديدة.
EG-TEL-1128,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في التجمع الخامس.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في التجمع الخامس.
EG-TEL-1129,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في المنصورة.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في المنصورة.
EG-TEL-1130,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في الاسكندرية.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في الاسكندرية.
EG-TEL-1131,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في طنطا.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في طنطا.
EG-TEL-1132,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في الزقازيق.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في الزقازيق.
EG-TEL-1133,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في اسيوط.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في اسيوط.
EG-TEL-1134,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في المنيا.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في المنيا.
EG-TEL-1135,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في اسوان.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في اسوان.
EG-TEL-1136,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في بورسعيد.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في بورسعيد.
EG-TEL-1137,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في السويس.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في السويس.
EG-TEL-1138,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في الفيوم.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في الفيوم.
EG-TEL-1139,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في دمياط.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في دمياط.
EG-TEL-1140,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في بني سويف.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في بني سويف.
EG-TEL-1141,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في الاسماعيلية.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في الاسماعيلية.
EG-TEL-1142,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في الشرقية.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في الشرقية.
EG-TEL-1143,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في قنا.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في قنا.
EG-TEL-1144,telecom_internet,billing_dispute,فاتورتي اكبر من المتفق، انا في سوهاج.,ابعتلنا رقم الخدمة وهنراجع. لو فيه غلط بنعدل الفاتورة في 48 ساعة. مفيش رسوم عليك لو الغلط من جانبنا. الفني ممكن يزورك في سوهاج.
EG-TEL-1145,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في القاهرة.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في القاهرة.
EG-TEL-1146,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في الجيزة.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في الجيزة.
EG-TEL-1147,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في 6 اكتوبر.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في 6 اكتوبر.
EG-TEL-1148,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في الشيخ زايد.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في الشيخ زايد.
EG-TEL-1149,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في المعادي.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في المعادي.
EG-TEL-1150,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في مدينة نصر.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في مدينة نصر.
EG-TEL-1151,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في مصر الجديدة.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في مصر الجديدة.
EG-TEL-1152,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في التجمع الخامس.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في التجمع الخامس.
EG-TEL-1153,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في المنصورة.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في المنصورة.
EG-TEL-1154,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في الاسكندرية.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في الاسكندرية.
EG-TEL-1155,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في طنطا.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في طنطا.
EG-TEL-1156,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في الزقازيق.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في الزقازيق.
EG-TEL-1157,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في اسيوط.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في اسيوط.
EG-TEL-1158,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في المنيا.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في المنيا.
EG-TEL-1159,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في اسوان.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في اسوان.
EG-TEL-1160,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في بورسعيد.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في بورسعيد.
EG-TEL-1161,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في السويس.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في السويس.
EG-TEL-1162,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في الفيوم.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في الفيوم.
EG-TEL-1163,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في دمياط.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في دمياط.
EG-TEL-1164,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في بني سويف.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في بني سويف.
EG-TEL-1165,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في الاسماعيلية.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في الاسماعيلية.
EG-TEL-1166,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في الشرقية.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في الشرقية.
EG-TEL-1167,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في قنا.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في قنا.
EG-TEL-1168,telecom_internet,upgrade_plan,عايز ارفع الباقة، انا في سوهاج.,الترقية فورية من التطبيق. بتخصم من تاريخ التفعيل. تحب نوضحلك الباقات المتاحة؟ ابعتلنا رقمك في سوهاج.
EG-TEL-1169,telecom_internet,mobile_data,النت خلص، انا في القاهرة.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها القاهرة.
EG-TEL-1170,telecom_internet,mobile_data,النت خلص، انا في الجيزة.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها الجيزة.
EG-TEL-1171,telecom_internet,mobile_data,النت خلص، انا في 6 اكتوبر.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها 6 اكتوبر.
EG-TEL-1172,telecom_internet,mobile_data,النت خلص، انا في الشيخ زايد.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها الشيخ زايد.
EG-TEL-1173,telecom_internet,mobile_data,النت خلص، انا في المعادي.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها المعادي.
EG-TEL-1174,telecom_internet,mobile_data,النت خلص، انا في مدينة نصر.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها مدينة نصر.
EG-TEL-1175,telecom_internet,mobile_data,النت خلص، انا في مصر الجديدة.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها مصر الجديدة.
EG-TEL-1176,telecom_internet,mobile_data,النت خلص، انا في التجمع الخامس.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها التجمع الخامس.
EG-TEL-1177,telecom_internet,mobile_data,النت خلص، انا في المنصورة.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها المنصورة.
EG-TEL-1178,telecom_internet,mobile_data,النت خلص، انا في الاسكندرية.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها الاسكندرية.
EG-TEL-1179,telecom_internet,mobile_data,النت خلص، انا في طنطا.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها طنطا.
EG-TEL-1180,telecom_internet,mobile_data,النت خلص، انا في الزقازيق.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها الزقازيق.
EG-TEL-1181,telecom_internet,mobile_data,النت خلص، انا في اسيوط.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها اسيوط.
EG-TEL-1182,telecom_internet,mobile_data,النت خلص، انا في المنيا.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها المنيا.
EG-TEL-1183,telecom_internet,mobile_data,النت خلص، انا في اسوان.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها اسوان.
EG-TEL-1184,telecom_internet,mobile_data,النت خلص، انا في بورسعيد.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها بورسعيد.
EG-TEL-1185,telecom_internet,mobile_data,النت خلص، انا في السويس.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها السويس.
EG-TEL-1186,telecom_internet,mobile_data,النت خلص، انا في الفيوم.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها الفيوم.
EG-TEL-1187,telecom_internet,mobile_data,النت خلص، انا في دمياط.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها دمياط.
EG-TEL-1188,telecom_internet,mobile_data,النت خلص، انا في بني سويف.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها بني سويف.
EG-TEL-1189,telecom_internet,mobile_data,النت خلص، انا في الاسماعيلية.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها الاسماعيلية.
